"","1-b","1-m","10-b","10-m","5-b","5-m","s-b","s-m"
"Cre02.g141150.t1.1.v5.5",539.801123607881,4.90799485318376,28.2154503997805,10.5682463237241,21.2814269940892,0.925915290987071,9.854081268308,0
"Cre02.g141166.t1.1.v5.5",0,0.981598970636752,21.1615877998354,31.5015034649467,11.6663244365188,8.33323761888364,0,0
"Cre02.g141186.t1.1.v5.5",0,0,0,5.08088765563656,0.128201367434272,0,0,0
"Cre02.g141200.t1.2.v5.5",0,0.981598970636752,16.4590127332053,60.1577098427369,20.3840174220493,0,0,0
"Cre02.g141206.t1.1.v5.5",0,0,8.9063921716479,0,1.66661777664554,0,0,0
"Cre02.g141226.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141246.t1.1.v5.5",0,3.92639588254701,0,0,0,0,0,0
"Cre02.g141250.t1.2.v5.5",4.95230388631083,293.498092220389,77.5924885993965,51.2153475688166,45.5114854391667,46.7587221948471,9.854081268308,0
"Cre02.g141266.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141286.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141286.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141286.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141306.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141326.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141346.t1.1.v5.5",0,0,18.4540445796544,22.1526701785754,23.7172529753404,13.8887293648061,0,0
"Cre02.g141350.t1.2.v5.5",0,0,9.04889444639426,29.2659128964666,12.1791299062559,31.0181622480669,0,10.5301139331799
"Cre02.g141351.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141366.t1.1.v5.5",0,0,0,0,3.20503418585681,0,9.854081268308,0
"Cre02.g141386.t1.1.v5.5",4.95230388631083,0,0.0712511373731832,0.203235506225463,0.128201367434272,0,3537.61517532257,10.5301139331799
"Cre02.g141400.t1.2.v5.5",4.95230388631083,927.611027251731,457.574804210582,556.865287057767,376.399214787024,207.867982826598,29.562243804924,10.5301139331799
"Cre02.g141406.t1.1.v5.5",0,0,4.98757961612282,0,0.128201367434272,0.925915290987071,0,0
"Cre02.g141426.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141446.t1.1.v5.5",0,0,1.06876706059775,0.406471012450925,2.3076246138169,0,9.854081268308,0
"Cre02.g141450.t1.2.v5.5",0,159.019033243154,14.8202365736221,19.1041375851935,26.4094816914601,36.1106963484958,0,0
"Cre02.g141466.t1.1.v5.5",0,0,0,0.203235506225463,0,0.925915290987071,0,0
"Cre02.g141486.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141500.t1.2.v5.5",0,1.9631979412735,44.3894585834931,59.5480033240605,50.1267346668005,85.1842067708106,9.854081268308,0
"Cre02.g141506.t1.1.v5.5",0,0,14.1789763372635,23.7785542283791,31.4093350213967,0.462957645493536,0,0
"Cre02.g141526.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141546.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141550.t1.2.v5.5",0,0.981598970636752,5.55758871510829,22.3559056848009,17.9481914407981,16.2035175922738,0,0
"Cre02.g141566.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141586.t1.1.v5.5",4.95230388631083,0,0,0,0,0,0,0
"Cre02.g141600.t1.2.v5.5",0,0,0,6.09706518676388,0.128201367434272,0,0,0
"Cre02.g141606.t1.1.v5.5",1941.30312343385,1.9631979412735,73.3174203570055,30.2820904275939,65.2544960240447,124.072648992268,216.789787902776,10.5301139331799
"Cre02.g141626.t1.1.v5.5",0,0,10.6164194686043,0,1.410215041777,0,0,0
"Cre02.g141646.t1.1.v5.5",0,0,2.70754322018096,7.31647822411665,11.1535189667817,7.40732232789657,0,0
"Cre02.g141666.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141666.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141686.t1.1.v5.5",0,0,6.41260236358649,0,0.769208204605635,12.0368987828319,0,0
"Cre02.g141700.t1.1.v5.5",9.90460777262166,149.203043536786,24.2966378442555,18.2911955602916,17.0507818687582,11.5739411373384,0,0
"Cre02.g141701.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141706.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141706.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141726.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141746.t1.1.v5.5",0,0,0,0.203235506225463,11.4099217016502,0,0,0
"Cre02.g141766.t1.1.v5.5",0,0,1.2825204727173,0,10.5125121296103,2.31478822746768,0,0
"Cre02.g141786.t1.1.v5.5",0,0.981598970636752,15.960254771593,8.73912676769489,2.43582598125118,16.2035175922738,59.124487609848,0
"Cre02.g141800.t1.2.v5.5",49.5230388631083,1.9631979412735,2.28003639594186,7.51971373034211,0.128201367434272,0,0,0
"Cre02.g141806.t1.1.v5.5",0,0,21.9453503109404,0,6.28186700427935,29.6292893115863,9.854081268308,0
"Cre02.g141826.t1.1.v5.5",4.95230388631083,0,25.2229026301068,21.7461991661245,26.7940857937629,10.1850682008578,19.708162536616,0
"Cre02.g141846.t1.1.v5.5",0,0,3.13505004442006,0,0,0,0,0
"Cre02.g141850.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141866.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141866.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141886.t1.1.v5.5",0,209.080580745628,6.91136032519877,0.203235506225463,10.7689148644789,16.2035175922738,0,0
"Cre02.g141900.t1.2.v5.5",0,132.515861035962,22.5866105472991,32.9241520085249,51.7933524434461,16.2035175922738,0,0
"Cre02.g141906.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141926.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141926.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141946.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141946.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141946.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141950.t1.1.v5.5",752.750190719246,0.981598970636752,11.3289308423361,22.9656122034773,2.69222871611972,0,0,0
"Cre02.g141966.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141966.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141966.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141966.t4.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g141986.t1.1.v5.5",0,0.981598970636752,0,0,2.17942324638263,0,0,0
"Cre02.g142000.t1.2.v5.5",4.95230388631083,0,45.1732210945981,66.2547750295008,58.844427652331,25.4626705021445,9.854081268308,10.5301139331799
"Cre02.g142006.t1.1.v5.5",0,0,2.49378980806141,0,0.256402734868545,0,0,0
"Cre02.g142026.t1.1.v5.5",0,0,0,0,0.256402734868545,0,0,0
"Cre02.g142046.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142050.t1.2.v5.5",29.713823317865,0,2.20878525856868,11.5844238548514,14.7431572549413,7.87027997339011,19.708162536616,0
"Cre02.g142066.t1.1.v5.5",0,0,30.5667379330956,19.3073730914189,38.9732157000188,36.1106963484958,256.206112976008,0
"Cre02.g142086.t1.1.v5.5",0,0.981598970636752,46.3844904299423,85.3589126146943,28.4607035704085,36.5736539939893,0,0
"Cre02.g142100.t1.1.v5.5",0,0,12.3264467655607,0,10.5125121296103,44.4439339673794,0,0
"Cre02.g142106.t1.1.v5.5",0,0,0,0,1.79481914407981,0,0,0
"Cre02.g142126.t1.1.v5.5",4.95230388631083,208.098981774992,25.6504094543459,106.088934249691,54.6137825270001,147.683488912438,9.854081268308,0
"Cre02.g142146.t1.1.v5.5",0,0,18.5965468544008,30.6885614400448,39.4860211697559,49.5364680678083,0,0
"Cre02.g142150.t1.2.v5.5",0,0,2.99254776967369,2.43882607470555,8.20488751579344,12.962814073819,0,0
"Cre02.g142166.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142166.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142186.t1.1.v5.5",0,150.184642507423,76.5237215387987,73.368017747392,58.331622182594,24.5367552111574,0,0
"Cre02.g142200.t1.2.v5.5",0,0,45.9569836057032,25.6076737844083,6.66647110658217,0,9.854081268308,10.5301139331799
"Cre02.g142206.t1.1.v5.5",4.95230388631083,0,64.0547724984917,84.1394995773415,43.8448676625212,59.2585786231726,0,0
"Cre02.g142226.t1.1.v5.5",0,310.185274721214,75.9537124398133,20.5267861287717,17.4353859710611,37.4995692849764,0,0
"Cre02.g142246.t1.1.v5.5",0,0,9.90390809487246,6.30030069298934,5.25625606480517,31.4811198935604,0,0
"Cre02.g142266.t1.1.v5.5",0,0,36.8368380219357,38.6147461828379,23.8454543427747,38.4254845759635,0,0
"Cre02.g142286.t1.1.v5.5",0,2.94479691191026,24.4391401190018,8.73912676769489,17.3071846036268,11.1109834918449,246.3520317077,0
"Cre02.g142306.t1.1.v5.5",0,0,1.85252957170276,7.72294923656758,0.256402734868545,0,0,0
"Cre02.g142326.t1.1.v5.5",0,0,0,0.609706518676388,0.641006837171362,0,0,0
"Cre02.g142346.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142350.t1.2.v5.5",0,0,23.8691310200164,35.5662135894559,12.1791299062559,27.7774587296121,0,0
"Cre02.g142351.t1.1.v5.5",0,0,90.7026978760622,55.8897642120022,68.9723356796386,94.9063173261748,0,21.0602278663597
"Cre02.g142352.t1.1.v5.5",0,0,19.0953048160131,19.9170796100953,5.38445743223944,0,9.854081268308,0
"Cre02.g142353.t1.1.v5.5",19.8092155452433,3.92639588254701,15.3902456726076,2.03235506225463,5.89726290197653,1.38887293648061,0,0
"Cre02.g142366.t1.1.v5.5",19.8092155452433,0,20.0928207392377,14.4297209420078,12.5637340085587,0.462957645493536,0,0
"Cre02.g142386.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142400.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142406.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142426.t1.1.v5.5",0,0,0.0712511373731832,4.26794563073471,0.641006837171362,0,0,0
"Cre02.g142446.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142466.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142486.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142506.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142526.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142546.t1.1.v5.5",0,0,6.19884895146694,0,4.74345059506808,0,187.227544097852,0
"Cre02.g142566.t1.1.v5.5",0,0,0,7.72294923656758,0,0,0,0
"Cre02.g142586.t1.1.v5.5",4.95230388631083,0,0,0,0,0,0,10.5301139331799
"Cre02.g142600.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142601.t1.1.v5.5",0,0,15.1052411231148,0,3.33323555329108,0,0,0
"Cre02.g142602.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142602.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142604.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142605.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142606.t1.1.v5.5",0,0,4.06131483027144,0,1.66661777664554,0,0,0
"Cre02.g142607.t1.1.v5.5",0,0,4.98757961612282,26.6238513155356,5.25625606480517,0,0,0
"Cre02.g142627.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142627.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142627.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142647.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142650.t1.1.v5.5",371.422791473312,0,10.901424018097,8.53589126146943,10.1279080273075,0,0,0
"Cre02.g142667.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142687.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142687.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142700.t1.2.v5.5",559.610339153124,0,23.7978798826432,7.51971373034211,10.6407134970446,0.462957645493536,0,0
"Cre02.g142707.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142727.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142747.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142750.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142750.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142767.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142787.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142787.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142800.t1.2.v5.5",0,0,35.8393220987111,32.517680996074,18.845601012838,23.1478822746768,0,0
"Cre02.g142807.t1.1.v5.5",0,0,0.142502274746366,0,0,0,0,0
"Cre02.g142827.t1.1.v5.5",0,0,0.0712511373731832,0,0,0,0,0
"Cre02.g142847.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142850.t1.2.v5.5",0,0,6.19884895146694,17.6814890416152,0,0,0,0
"Cre02.g142852.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142867.t1.1.v5.5",0,0,0.783762511105015,0,0,0,0,0
"Cre02.g142887.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142900.t1.2.v5.5",4.95230388631083,70.6751258858462,10.4739171938579,0,5.89726290197653,0.462957645493536,0,0
"Cre02.g142907.t1.1.v5.5",0,3.92639588254701,0,0,0,0,0,0
"Cre02.g142927.t1.1.v5.5",0,0,0.0712511373731832,0,0,0,0,0
"Cre02.g142947.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142950.t1.2.v5.5",0,0.981598970636752,12.5402001776802,11.1779528424004,13.5893449480329,4.62957645493536,0,0
"Cre02.g142967.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g142987.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143000.t1.2.v5.5",4.95230388631083,0,16.0315059089662,29.0626773902411,32.0503418585681,82.8694185433429,9.854081268308,21.0602278663597
"Cre02.g143007.t1.1.v5.5",0,0,0,0.203235506225463,0,0,0,0
"Cre02.g143027.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143027.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143047.t1.1.v5.5",0,147.239845595513,0.21375341211955,12.8038368922041,0,0.462957645493536,9.854081268308,0
"Cre02.g143050.t1.2.v5.5",15485.854252494,13887.6622365688,1612.12823420564,4171.00229426517,6584.6786341591,6733.71895370348,22900.8848675478,69677.7638958512
"Cre02.g143052.t1.1.v5.5",0,0,6.05634667672057,0,1.410215041777,0,0,0
"Cre02.g143067.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143067.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143087.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143087.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143107.t1.1.v5.5",0,0,2.49378980806141,0,0,0,0,0
"Cre02.g143127.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143147.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143150.t1.1.v5.5",0,0.981598970636752,1.92378070907595,6.91000721166573,4.87165196250235,0,0,0
"Cre02.g143151.t1.1.v5.5",44.5707349767975,7.85279176509402,26.2204185533314,7.72294923656758,17.0507818687582,0.462957645493536,0,0
"Cre02.g143167.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143167.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143187.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143200.t1.1.v5.5",762.654798491868,123.681470300231,218.740991735672,319.892686798878,400.116467762364,234.256568619729,29.562243804924,1189.90287444933
"Cre02.g143207.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143227.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143227.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143227.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143247.t1.1.v5.5",9.90460777262166,0,0,0.203235506225463,0,0,0,0
"Cre02.g143250.t1.2.v5.5",0,0,28.785459498766,54.060644655973,59.2290317546339,50.9253410042889,0,0
"Cre02.g143267.t1.1.v5.5",0,0,1.78127843432958,0,0.51280546973709,0,0,0
"Cre02.g143287.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre02.g143300.t1.2.v5.5",0,0,0,0,0.256402734868545,0,0,0
"Cre02.g143307.t1.1.v5.5",14.8569116589325,0,21.019085525089,38.6147461828379,44.3576731322583,43.0550610308988,0,0
"Cre02.g143327.t1.1.v5.5",0,0,2.06628298382231,21.7461991661245,1.28201367434272,4.16661880944182,49.27040634154,0
"Cre02.g143347.t1.1.v5.5",0,0,2.63629208280778,4.26794563073471,3.46143692072536,0,0,0
"Cre02.g143347.t2.1.v5.5",0,0,0,0,0.897409572039907,0,0,0
"Cre02.g143350.t1.1.v5.5",0,1.9631979412735,8.62138762215517,12.6006013859787,4.99985332993662,61.1104092051467,246.3520317077,21.0602278663597
"Cre02.g143352.t1.1.v5.5",0,0,0.0712511373731832,0,0,0,0,0
"Cre02.g143367.t1.1.v5.5",0,0,16.4590127332053,22.5591411910263,0,0,0,0
"Cre02.g143387.t1.1.v5.5",0,0,0,0,0.384604102302817,1.38887293648061,0,0
"Cre02.g143392.t1.2.v5.5",0,0,4.27506824239099,0,0.128201367434272,0,0,0
"Cre02.g143400.t1.1.v5.5",9.90460777262166,0,4.84507734137646,1.82911955602916,11.6663244365188,16.6664752377673,0,0
