"","1-b","1-t","10-b","10-t","5-b","5-t","s-b","s-t"
"Cre12.g516100.t1.2.v5.5",0,0,77.7385740136494,169.21321532718,106.84644582173,92.9892483830014,0,0
"Cre12.g516150.t1.2.v5.5",21.6074162502161,348.482530574227,77.8258226937994,34.4082582698722,58.9497632119889,0,10.3286943529752,11.3121437983589
"Cre12.g516200.t1.2.v5.5",2268.77870627269,2162.26273466186,1463.33486347579,3469.57793321273,1236.27031826961,402.0417503618,30.9860830589257,7556.51205730375
"Cre12.g516250.t1.2.v5.5",0,0,0,0.65988440517563,0.167470918215878,0,0,0
"Cre12.g516300.t1.1.v5.5",0,0.348134396178049,14.3087835445999,19.7022629545295,7.20124948328273,0,0,0
"Cre12.g516333.t1.2.v5.5",0,1.04440318853415,18.5839688719499,21.3048393670989,26.9628178327563,0.911659297872563,10.3286943529752,0
"Cre12.g516350.t1.2.v5.5",0,0,28.0940750082998,13.1976881035126,36.5086601710613,193.271771148983,0,0
"Cre12.g516400.t1.2.v5.5",0,103.047781268702,6.36915365094995,9.42692007393758,17.9193882490989,0,0,0
"Cre12.g516400.t2.1.v5.5",0,0,0,0.754153605915006,0,0,0,0
"Cre12.g516450.t1.2.v5.5",0,16.0141822241902,111.329315871399,70.4190929523137,118.23446826041,104.840819255345,30.9860830589257,0
"Cre12.g516500.t1.1.v5.5",5.40185406255402,132.291070547658,76.6915898518494,55.6188284362317,101.654847357038,207.858319914944,0,0
"Cre12.g516550.t1.2.v5.5",0,0,20.7651858756998,19.6079937537902,21.1013356952006,109.399115744708,0,0
"Cre12.g516600.t1.1.v5.5",5.40185406255402,0.348134396178049,31.8457682547497,26.4896454077646,14.4024989665655,0,0,11.3121437983589
"Cre12.g516650.t1.1.v5.5",5.40185406255402,0,10.6443389782999,13.9518417094276,20.2639811041212,0,0,0
"Cre12.g516700.t1.2.v5.5",0,0,0,3.1108836243994,13.9000862119178,99.3708634681094,0,0
"Cre12.g516717.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516717.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516750.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516750.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516800.t1.1.v5.5",0,0,23.3826462801998,11.6893808916826,3.85183111896518,0,10.3286943529752,0
"Cre12.g516851.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516900.t1.1.v5.5",0,0,0,8.20142046432569,6.02895305577159,0,0,0
"Cre12.g516950.t1.2.v5.5",0,0,36.6444456629997,33.371297061739,34.3315382342549,53.7878985744812,0,11.3121437983589
"Cre12.g517000.t1.1.v5.5",0,81.1153143094853,24.6041278022998,9.42692007393758,20.2639811041212,85.6959740000209,10.3286943529752,0
"Cre12.g517050.t1.2.v5.5",0,0,0,3.58222962809628,11.7229642751114,0,0,0
"Cre12.g517100.t1.1.v5.5",0,0,0,2.7338068214419,35.0014219071184,0,0,0
"Cre12.g517150.t1.1.v5.5",810.278109383103,73.1082231973902,95.1010613634993,154.412950811098,570.740889279711,197.830067638346,0,0
"Cre12.g517200.t1.2.v5.5",0,0,0,0.188538401478752,0,0,0,0
"Cre12.g517250.t1.1.v5.5",59.4203946880942,0,21.4631753168998,8.76703566876195,31.484532624585,0,0,0
"Cre12.g517300.t1.1.v5.5",0,1.04440318853415,37.8659271850997,44.4950627489854,26.4604050781086,1.82331859574513,10.3286943529752,0
"Cre12.g517350.t1.2.v5.5",0,87.3817334406902,27.3088368869498,85.4078958698745,32.824299970312,0,10.3286943529752,0
"Cre12.g517400.t1.2.v5.5",21.6074162502161,26.4582141095317,117.436723481899,255.563803204448,177.016760554183,0,10.3286943529752,0
"Cre12.g517451.t1.1.v5.5",0,0.348134396178049,33.8524878981997,51.3767144029598,55.4328739294555,0,0,0
"Cre12.g517500.t1.1.v5.5",0,0,38.0404245453997,106.807004437713,30.9821198699373,95.7242262766191,0,0
"Cre12.g517550.t1.1.v5.5",0,0,21.8994187176498,8.86130486950132,32.1544162974485,0,10.3286943529752,0
"Cre12.g517600.t1.2.v5.5",0,0.348134396178049,39.3491547476497,27.1495298129402,34.3315382342549,134.925576085139,0,0
"Cre12.g517650.t1.1.v5.5",5.40185406255402,118.017560304358,50.5169858068496,67.5910169301324,60.1220596395,130.367279595777,82.6295548238019,0
"Cre12.g517681.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g517700.t1.2.v5.5",0,0,25.3021172434998,12.3492652968582,21.93869028628,0,0,0
"Cre12.g517750.t1.1.v5.5",0,0,10.5570902981499,8.67276646802257,12.2253770297591,0,0,0
"Cre12.g517800.t1.2.v5.5",5.40185406255402,0.696268792356097,12.7383073018999,11.4065732894645,11.8904351933273,0,0,192.306444572101
"Cre12.g517850.t1.1.v5.5",0,0,0,4.71346003696879,0,0,0,0
"Cre12.g517900.t1.1.v5.5",5.40185406255402,0,59.7653459027495,97.3800843637752,32.3218872156644,124.897323808541,0,0
"Cre12.g517925.t1.1.v5.5",0,0,2.61746040449998,1.31976881035126,0,0,0,0
"Cre12.g517950.t1.1.v5.5",0,0.348134396178049,9.77185217679992,8.9555740702407,7.87113315614624,125.808983106414,0,45.2485751934356
"Cre12.g517976.t1.1.v5.5",0,0,0,0.377076802957503,0,0,0,0
"Cre12.g518000.t1.1.v5.5",0,0,0,2.26246081774502,0.66988367286351,0,0,0
"Cre12.g518000.t2.1.v5.5",0,0,3.48994720599997,7.44726685841069,4.52171479182869,0,0,0
"Cre12.g518002.t1.1.v5.5",0,0,0,0.848422806654382,0,0,0,0
"Cre12.g518050.t1.2.v5.5",5.40185406255402,0,2.00671964344998,48.0772923770816,62.6341234127382,0,10.3286943529752,0
"Cre12.g518100.t1.1.v5.5",0,0,28.5303184090498,65.988440517563,59.1172341302048,102.105841361727,0,0
"Cre12.g518107.t1.2.v5.5",59.4203946880942,89.8186742139365,59.7653459027495,54.0162520236623,39.5231366989471,59.2578543617166,30.9860830589257,3178.71240733885
"Cre12.g518150.t1.1.v5.5",32.4111243753241,0.348134396178049,6.80539705169995,11.9721884939007,21.4362775316323,124.897323808541,247.888664471406,0
"Cre12.g518200.t1.1.v5.5",0,0,26.6108474457498,198.153859954168,30.144765278858,249.794647617082,0,11.3121437983589
"Cre12.g518300.t1.2.v5.5",0,92.2556149871829,17.5369847101499,30.0718750358609,41.03037496289,0,0,0
"Cre12.g518350.t1.1.v5.5",91.8315190634183,0,22.6846568389998,16.4028409286514,9.21090050187326,91.1659297872563,10.3286943529752,0
"Cre12.g518400.t1.2.v5.5",0,0,3.22820116554997,2.07392241626627,0,0,0,0
"Cre12.g518450.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g518500.t1.1.v5.5",0,0,0,0.754153605915006,0.66988367286351,0,0,0
"Cre12.g518550.t1.1.v5.5",48.6166865629862,2.78507516942439,23.2953976000498,22.6246081774502,73.6872040149861,0,0,67.8728627901534
"Cre12.g518650.t1.2.v5.5",675.231757819252,0,54.6176737738996,75.8867065951975,91.1041795094374,15.4982080638336,0,3868.75317903875
"Cre12.g518700.t1.1.v5.5",10.803708125108,0,5.14767212884996,0.565615204436255,6.6988367286351,0,0,0
"Cre12.g518750.t1.1.v5.5",0,0,0,0.282807602218127,3.51688928253343,0,0,0
"Cre12.g518772.t1.2.v5.5",0,0,3.83894192659997,4.99626763918692,8.87595866544151,0,10.3286943529752,0
"Cre12.g518800.t1.2.v5.5",0,0,0,0.942692007393758,0,0,0,0
"Cre12.g518800.t2.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre12.g518851.t1.1.v5.5",0,0.348134396178049,8.20137593409994,4.61919083622941,3.0144765278858,0,0,0
"Cre12.g518900.t1.2.v5.5",0,0,5.58391552959996,4.52492163549004,0.837354591079388,0,0,0
"Cre12.g518950.t1.2.v5.5",5.40185406255402,65.7974008776512,30.4497893723498,37.0477958905747,53.7581647472967,0,0,11.3121437983589
"Cre12.g519000.t1.1.v5.5",5.40185406255402,0,14.1342861842999,7.44726685841069,19.2591555948259,273.497789361769,0,0
"Cre12.g519050.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519050.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519100.t1.2.v5.5",0,76.9377015553487,58.2821183401995,94.5520083415939,52.2509264833538,2.73497789361769,0,0
"Cre12.g519150.t1.2.v5.5",0,87.7298678368683,60.7250813843995,106.807004437713,79.5486861525418,0,0,0
"Cre12.g519180.t1.1.v5.5",0,39.3391867681195,35.2484667805997,59.8609424695036,67.3233091227828,261.646218489426,0,0
"Cre12.g519180.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519180.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519180.t4.1.v5.5",0,0,0,0.282807602218127,0,0,0,0
"Cre12.g519300.t1.2.v5.5",0,52.9164282190634,20.5034398352498,13.9518417094276,67.6582509592145,0,0,0
"Cre12.g519350.t1.2.v5.5",10.803708125108,135.076145717083,129.389792662449,200.416320771913,222.066437554254,260.734559191553,0,0
"Cre12.g519401.t1.1.v5.5",0,0,0,0,0.167470918215878,0,10.3286943529752,0
"Cre12.g519450.t1.1.v5.5",0,0,13.0000533423499,45.0606779534216,62.1317106580906,0,0,0
"Cre12.g519500.t1.2.v5.5",831.885525633319,0.348134396178049,22.1611647580998,38.3675647009259,52.7533392380014,91.1659297872563,0,0
"Cre12.g519550.t1.1.v5.5",0,0.348134396178049,30.6242867326498,8.29568966506507,8.03860407436212,0,10.3286943529752,0
"Cre12.g519600.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre12.g519651.t1.1.v5.5",0,0,4.88592608839996,1.13123040887251,0,0,0,0
"Cre12.g519700.t1.1.v5.5",0,0,16.3155031880499,10.3696120813313,5.52654030112396,0,0,56.5607189917945
"Cre12.g519750.t1.1.v5.5",0,0,11.0805823790499,3.67649882883566,5.35906938290808,0,0,0
"Cre12.g519850.t1.2.v5.5",5.40185406255402,0,6.36915365094995,6.31603644953818,55.4328739294555,0.911659297872563,0,0
"Cre12.g519900.t1.2.v5.5",10.803708125108,117.66942590818,132.792491188299,163.651332483556,113.210340713933,0.911659297872563,0,0
"Cre12.g519950.t1.1.v5.5",16.2055621876621,80.0709111209512,53.9196843326996,70.5133621530531,107.013916739946,29.173097531922,10.3286943529752,361.988601547485
"Cre12.g520000.t1.1.v5.5",0,1.74067198089024,15.1812703460999,13.6690341072095,25.6230504870293,2.73497789361769,0,11.3121437983589
"Cre12.g520050.t1.2.v5.5",0,116.276888323468,28.9665618097998,31.9572590506484,12.5603188661908,0,0,0
"Cre12.g520072.t1.2.v5.5",0,0,0,0.848422806654382,0,0.911659297872563,0,0
"Cre12.g520100.t1.1.v5.5",0,0.348134396178049,11.0805823790499,8.10715126358632,15.7422663122925,0,10.3286943529752,33.9364313950767
"Cre12.g520150.t1.1.v5.5",10.803708125108,49.7832186534609,24.4296304419998,22.6246081774502,10.7181387658162,0,61.9721661178514,0
"Cre12.g520173.t1.2.v5.5",5.40185406255402,0,4.44968268764997,13.8575725086882,10.2157260111685,0,0,0
"Cre12.g520200.t1.1.v5.5",0,0,40.1343928689997,29.3177214299459,10.7181387658162,0.911659297872563,0,0
"Cre12.g520250.t1.2.v5.5",5.40185406255402,30.2876924674902,44.5840755566497,47.7002155741241,103.329556539196,106.66413785109,10.3286943529752,0
"Cre12.g520300.t1.2.v5.5",0,254.138109209975,50.3424884465496,79.1861286210757,73.5197330967702,145.86548765961,0,0
"Cre12.g520350.t1.2.v5.5",0,79.3746423285951,47.7250280420496,38.6503723031441,24.7856958959499,0,0,11.3121437983589
"Cre12.g520400.t1.2.v5.5",0,115.92875392729,47.8995254023496,21.0220317648808,37.0110729257089,104.840819255345,0,0
"Cre12.g520450.t1.1.v5.5",0,0,15.4430163865499,8.48422806654382,18.2543300855307,0,0,0
"Cre12.g520450.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g520500.t1.1.v5.5",9226.36673884227,7229.35887103336,7945.21380917954,13439.0172574054,15709.7769541586,24745.168322155,31099.6986968084,31413.8233280427
"Cre12.g520550.t1.2.v5.5",32.4111243753241,0,48.7720122038496,44.9664087526822,63.8064198402493,168.656970106424,0,0
"Cre12.g520600.t1.2.v5.5",16.2055621876621,237.079523797251,86.2016959881993,189.009747482448,110.028393267832,146.777146957483,0,0
"Cre12.g520650.t1.2.v5.5",1004.74485563505,96.0850933451414,73.8996320870494,69.6649393463987,115.38746265074,36.4663719149025,10.3286943529752,45.2485751934356
"Cre12.g520700.t1.2.v5.5",0,0,0,0.942692007393758,0.66988367286351,0,0,0
"Cre12.g520750.t1.1.v5.5",0,135.076145717083,115.691749878899,113.21731008799,135.818914673077,138.57221327663,0,45.2485751934356
"Cre12.g520800.t1.2.v5.5",0,126.372785812632,7.32888913259994,23.7558385863227,4.68918571004457,0.911659297872563,0,0
"Cre12.g520850.t1.2.v5.5",0,0,14.2215348644499,15.8372257242151,14.4024989665655,0,0,0
"Cre12.g520900.t1.2.v5.5",10.803708125108,0,0,2.63953762070252,6.86630764685098,0,0,0
"Cre12.g520950.t1.1.v5.5",0,105.484722041949,34.5504773393997,47.3231387711666,70.8401984053162,196.918408340474,10.3286943529752,11.3121437983589
"Cre12.g521000.t1.1.v5.5",0,0.348134396178049,50.9532292075996,106.995542839192,66.988367286351,135.837235383012,0,22.6242875967178
"Cre12.g521050.t1.2.v5.5",0,97.4776309298536,23.7316410007998,15.9314949249545,23.9483413048705,0,0,0
"Cre12.g521100.t1.1.v5.5",0,0,31.3222761738498,3.58222962809628,5.02412754647633,0,10.3286943529752,0
"Cre12.g521150.t1.2.v5.5",0,1.74067198089024,52.3492080899996,47.5116771726454,34.4990091524708,2.73497789361769,0,0
"Cre12.g521200.t1.2.v5.5",5.40185406255402,62.3160569158707,42.3156098727497,20.3621473597052,31.3170617063691,0,10.3286943529752,0
"Cre12.g521250.t1.2.v5.5",0,0,4.01343928689997,19.1366477500933,10.7181387658162,0.911659297872563,227.231275765455,0
"Cre12.g521300.t1.2.v5.5",0,160.838091034258,87.5104261904493,132.448227038823,128.450194271578,161.363695723444,0,0
"Cre12.g521336.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g521350.t1.2.v5.5",1020.95041782271,98.8701685145658,48.2485201229496,138.481455886143,75.6968550335766,152.247102744718,30.9860830589257,22.6242875967178
"Cre12.g521400.t1.2.v5.5",0,98.8701685145658,13.5235454232499,38.6503723031441,33.6616545613914,0.911659297872563,123.944332235703,0
"Cre12.g521450.t1.1.v5.5",0,0,35.2484667805997,41.1956407231072,52.0834555651379,0,0,0
"Cre12.g521500.t1.1.v5.5",0,0,16.5772492284999,21.3048393670989,16.0772081487242,0,0,22.6242875967178
"Cre12.g521550.t1.1.v5.5",0,0,0.0872486801499993,14.2346493116457,1.17229642751114,0,10.3286943529752,22.6242875967178
"Cre12.g521600.t1.1.v5.5",534.783552192848,0,19.5437043535998,85.5964342713532,35.3363637435502,0,0,0
"Cre12.g521650.t1.2.v5.5",0,2.08880637706829,0.0872486801499993,13.6690341072095,13.732615293702,121.250686617051,0,0
"Cre12.g521700.t1.2.v5.5",0,0.348134396178049,15.6175137468499,18.1939557426995,9.7133132565209,0.911659297872563,10.3286943529752,0
"Cre12.g521750.t1.2.v5.5",5.40185406255402,0,9.24836009589993,3.95930643105378,14.0675571301337,0,0,0
"Cre12.g521800.t1.2.v5.5",0,88.0780022330463,9.51010613634993,1.69684561330876,5.52654030112396,0.911659297872563,0,0
"Cre12.g521851.t1.1.v5.5",0,0,21.5504239970498,9.42692007393758,17.751917330883,0,0,0
"Cre12.g521900.t1.1.v5.5",0,0,2.70470908464998,2.35673001848439,0.167470918215878,0,0,0
"Cre12.g521950.t1.1.v5.5",0,0,5.06042344869996,5.37334444214442,3.85183111896518,0,10.3286943529752,45.2485751934356
"Cre12.g522000.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522000.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522050.t1.2.v5.5",5.40185406255402,117.66942590818,43.6243400749997,25.3584149988921,47.896682609741,0.911659297872563,0,0
"Cre12.g522100.t1.1.v5.5",0,0,0,2.82807602218127,0.837354591079388,0,0,0
"Cre12.g522150.t1.1.v5.5",0,100.610840495456,28.0940750082998,44.1179859460279,33.3267127249596,0,0,0
"Cre12.g522200.t1.2.v5.5",10.803708125108,80.7671799133073,34.7249746996997,24.4157229914983,20.2639811041212,0.911659297872563,41.314777411901,0
"Cre12.g522250.t1.2.v5.5",5.40185406255402,90.5149430062926,53.3089435716496,127.829036202594,44.8822060818552,125.808983106414,20.6573887059505,11.3121437983589
"Cre12.g522300.t1.1.v5.5",10.803708125108,0,39.5236521079497,25.7354918018496,38.5183111896518,0,20.6573887059505,11.3121437983589
"Cre12.g522350.t1.2.v5.5",5.40185406255402,79.7227767247731,23.2081489198998,135.84191826544,42.370142308617,0,0,0
"Cre12.g522400.t1.1.v5.5",27.0092703127701,279.551920130973,114.732014397249,66.2712481197812,62.8015943309541,124.897323808541,30.9860830589257,33.9364313950767
"Cre12.g522450.t1.2.v5.5",858.894795946089,210.969444083897,133.141485908899,235.767271049179,126.942956007635,155.893739936208,10.3286943529752,22.6242875967178
"Cre12.g522500.t1.1.v5.5",10.803708125108,1.04440318853415,35.0739694202997,13.1034189027732,21.7712193680641,3.64663719149025,0,0
"Cre12.g522550.t1.2.v5.5",0,163.623166203683,22.5101594786998,135.84191826544,33.3267127249596,2.73497789361769,0,0
"Cre12.g522600.t1.2.v5.5",1372.07093188872,59.8791161426244,208.786091598948,237.369847461748,223.238733981765,115.780730829816,10.3286943529752,113.121437983589
"Cre12.g522626.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522650.t1.1.v5.5",5.40185406255402,0.348134396178049,39.1746573873497,30.0718750358609,43.0400259814805,55.6112171702263,0,113.121437983589
"Cre12.g522700.t1.2.v5.5",10.803708125108,2.43694077324634,63.2552931087495,97.6628919659933,50.2412754647633,9.11659297872563,10.3286943529752,11.3121437983589
"Cre12.g522750.t1.1.v5.5",0,7.65895671591707,35.2484667805997,27.6208758166371,4.68918571004457,0.911659297872563,0,0
"Cre12.g522800.t1.2.v5.5",0,0.348134396178049,13.8725401438499,42.9867555371554,17.9193882490989,0.911659297872563,0,11.3121437983589
"Cre12.g522850.t1.2.v5.5",0,0.696268792356097,11.6040744599499,2.54526841996315,16.0772081487242,87.5192925957661,51.6434717648762,0
"Cre12.g522900.t1.2.v5.5",0,0,4.44968268764997,1.41403801109064,5.52654030112396,0,61.9721661178514,0
"Cre12.g522950.t1.2.v5.5",1955.47117064456,335.949692311817,193.953815973448,66.8368633242174,204.314520223371,134.013916787267,0,11.3121437983589
"Cre12.g523000.t1.1.v5.5",32.4111243753241,0,0,0,0,0,0,0
"Cre12.g523026.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523050.t1.1.v5.5",16.2055621876621,1.04440318853415,64.2150285903995,123.209845366364,71.8450239146115,0,0,0
"Cre12.g523100.t1.1.v5.5",10.803708125108,210.621309687719,72.1546584840494,17.9111481404814,57.9449377026936,82.0493368085307,0,0
"Cre12.g523150.t1.2.v5.5",0,44.9093371069683,29.4028052105498,40.8185639201497,45.2171479182869,0,0,0
"Cre12.g523200.t1.1.v5.5",0,1.04440318853415,104.611167499849,56.938597246583,59.7871178030683,115.780730829816,0,0
"Cre12.g523250.t1.1.v5.5",0,0,21.9866673977998,3.1108836243994,2.51206377323816,0,0,0
"Cre12.g523276.t1.1.v5.5",0,0,0,0.0942692007393758,1.5072382639429,5.46995578723538,0,90.4971503868713
"Cre12.g523300.t1.2.v5.5",5.40185406255402,493.306439384295,88.5574103522493,88.4245102935345,171.992633007706,126.720642404286,0,0
"Cre12.g523320.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523320.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523340.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523340.t2.1.v5.5",0,0,0,1.41403801109064,0.837354591079388,0,0,0
"Cre12.g523400.t1.1.v5.5",0,0,1.74497360299999,1.03696120813313,0.502412754647633,0.911659297872563,51.6434717648762,0
"Cre12.g523500.t1.2.v5.5",0,0,19.6309530337498,32.2400666528665,18.0868591673148,0,0,0
"Cre12.g523550.t1.1.v5.5",0,0,6.02015893034995,8.9555740702407,3.85183111896518,0,103.286943529752,0
"Cre12.g523600.t1.1.v5.5",869.698504071197,0.348134396178049,61.4230708255995,10.275342880592,30.6471780335056,0,0,0
"Cre12.g523650.t1.2.v5.5",10.803708125108,0,3.66444456629997,0.848422806654382,3.0144765278858,0,0,0
"Cre12.g523700.t1.2.v5.5",0,0,14.3960322247499,13.9518417094276,27.1302887509722,103.929159957472,0,0
"Cre12.g523750.t1.1.v5.5",0,2.78507516942439,3.75169324644997,4.24211403327191,0,0.911659297872563,144.601720941653,0
"Cre12.g523800.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523816.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523832.t1.1.v5.5",0,0,0,2.92234522292065,6.6988367286351,30.9964161276671,0,0
"Cre12.g523850.t1.2.v5.5",216.074162502161,529.86055098299,319.417418029147,333.618701416651,302.787420134307,196.918408340474,82.6295548238019,22.6242875967178
"Cre12.g523900.t1.1.v5.5",0,0,4.53693136779996,2.26246081774502,4.18677295539694,0.911659297872563,0,0
"Cre12.g523950.t1.2.v5.5",0,0,95.9735481649992,100.679506389653,60.6244723941477,131.278938893649,10.3286943529752,0
"Cre12.g524000.t1.2.v5.5",10.803708125108,0.348134396178049,3.57719588614997,3.39369122661753,9.88078417473677,0,0,0
"Cre12.g524050.t1.1.v5.5",48.6166865629862,116.973157115824,159.490587314199,63.5374412983393,78.0414478885989,0,20.6573887059505,0
"Cre12.g524100.t1.2.v5.5",0,10.4440318853415,18.3222228314999,16.4028409286514,16.2446790669401,46.4946241915007,0,0
"Cre12.g524150.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524150.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524200.t1.2.v5.5",0,0,37.7786785049497,180.148442612947,70.6727274871003,0,3873.26038236571,0
"Cre12.g524250.t1.2.v5.5",0,10.7921662815195,37.5169324644997,25.9240302033283,33.4941836431755,0,10.3286943529752,56.5607189917945
"Cre12.g524300.t1.2.v5.5",0,0,26.2618527251498,29.2234522292065,33.6616545613914,162.275355021316,0,0
"Cre12.g524350.t1.1.v5.5",0,0,37.8659271850997,19.8908013560083,5.86148213755571,0,0,0
"Cre12.g524400.t1.2.v5.5",5.40185406255402,0.696268792356097,87.7721722308993,121.984345756752,85.0752264536658,0,0,0
"Cre12.g524450.t1.1.v5.5",0,88.7742710254024,47.2015359611496,18.3824941441783,21.1013356952006,1.82331859574513,0,0
"Cre12.g524500.t1.2.v5.5",5.40185406255402,0,20.0671964344998,14.2346493116457,7.53619131971449,0,0,56.5607189917945
"Cre12.g524550.t1.1.v5.5",0,0,5.49666684944996,2.82807602218127,3.85183111896518,0,30.9860830589257,0
"Cre12.g524600.t1.2.v5.5",0,0,8.81211669514993,9.80399687689508,4.01930203718106,10.9399115744708,0,0
"Cre12.g524650.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524650.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524700.t1.2.v5.5",0,0.348134396178049,50.1679910862496,69.3821317441806,50.9111591376268,0,0,0
"Cre12.g524750.t1.2.v5.5",5.40185406255402,0,17.5369847101499,59.7666732687642,9.88078417473677,0,0,11.3121437983589
"Cre12.g524800.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524850.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524850.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524850.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524850.t4.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524900.t1.1.v5.5",0,0,12.4765612614499,3.86503723031441,8.70848774722563,0,0,0
"Cre12.g524950.t1.1.v5.5",0,0,10.1208468973999,6.03322884732005,4.85665662826045,0,0,0
"Cre12.g525000.t1.2.v5.5",0,0,17.5369847101499,8.48422806654382,2.51206377323816,0,10.3286943529752,0
"Cre12.g525050.t1.1.v5.5",0,6.96268792356097,109.758839628699,74.6612069855856,77.5390351339513,3.64663719149025,10.3286943529752,11.3121437983589
"Cre12.g525100.t1.2.v5.5",0,1.39253758471219,8.98661405544993,16.8741869323483,20.2639811041212,64.727810148952,0,0
"Cre12.g525150.t1.2.v5.5",10.803708125108,228.028029496622,9.94634953709992,11.2180348879857,3.34941836431755,6.38161508510794,0,214.930732168819
"Cre12.g525200.t1.2.v5.5",767.063276882671,87.0335990445122,117.000480081149,117.83650092422,70.8401984053162,6.38161508510794,0,11.3121437983589
"Cre12.g525300.t1.1.v5.5",5.40185406255402,100.610840495456,6.97989441199995,11.2180348879857,5.52654030112396,4.55829648936282,0,0
"Cre12.g525350.t1.1.v5.5",0,0,20.4161911550998,11.6893808916826,6.02895305577159,0,0,0
"Cre12.g525400.t1.1.v5.5",0,0,14.3087835445999,3.67649882883566,0.167470918215878,0,0,0
"Cre12.g525450.t1.1.v5.5",16.2055621876621,3.13320956560244,8.81211669514993,11.5008424902038,4.01930203718106,1.82331859574513,0,0
"Cre12.g525500.t1.1.v5.5",16.2055621876621,75.8932983668146,58.9801077813995,16.5913793301301,51.915984646922,0,0,0
"Cre12.g525550.t1.2.v5.5",0,96.0850933451414,6.10740761049995,10.6524196835495,14.4024989665655,0,0,0
"Cre12.g525600.t1.1.v5.5",16.2055621876621,0.348134396178049,30.0135459715998,31.4859130469515,10.2157260111685,0,10.3286943529752,305.427882555691
"Cre12.g525650.t1.2.v5.5",0,0,48.5102661633996,134.616418655829,88.5921157361992,0,0,0
"Cre12.g525700.t1.2.v5.5",10.803708125108,0,31.8457682547497,23.9443769878014,61.1268851487953,0.911659297872563,0,0
"Cre12.g525750.t1.2.v5.5",16.2055621876621,0.348134396178049,0.174497360299999,0.754153605915006,0.167470918215878,0,0,0
"Cre12.g525776.t1.1.v5.5",0,0,0,0,0.334941836431755,0,0,11.3121437983589
"Cre12.g525802.t1.1.v5.5",0,0,0.174497360299999,0,0,0,0,0
"Cre12.g525827.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g525850.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g525850.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g525900.t1.2.v5.5",0,0,0,0.471346003696879,0,0,0,0
"Cre12.g525950.t1.2.v5.5",0,0,0,0.471346003696879,0.167470918215878,69.2861066383148,0,0
"Cre12.g525970.t1.1.v5.5",0,0,2.44296304419998,0.565615204436255,1.17229642751114,0,0,0
"Cre12.g525990.t1.1.v5.5",0,0,0,0.848422806654382,0,0,10.3286943529752,0
"Cre12.g526000.t1.1.v5.5",0,0,0,2.16819161700564,8.70848774722563,0,0,0
"Cre12.g526010.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526030.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526051.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526068.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526068.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526071.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526091.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526111.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g526131.t1.1.v5.5",0,0,0,0,0,0,0,0
