"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre07.g325733.t1.1.v5.5",8.59379899984419,-1.17536705937004,1.50456405564073,-0.781201076128,0.434684240903232,0.99974133790568
"Cre07.g325734.t1.1.v5.5",39.1552308862112,-0.225996669947887,1.46820940990554,-0.153926727633782,0.877667509641875,0.99974133790568
"Cre07.g325735.t1.1.v5.5",6.89646210368639,-0.726747165292078,1.54869340437641,-0.469264712588292,0.638880434870297,0.99974133790568
"Cre07.g325736.t1.1.v5.5",45.9022324310094,1.44066701874684,1.40419865012219,1.02597094693224,0.304905278775692,0.99974133790568
"Cre07.g325738.t1.1.v5.5",15.5185302663353,-0.850470926969973,1.44005572082744,-0.590581957815703,0.55480055662024,0.99974133790568
"Cre07.g325739.t1.1.v5.5",154.466544768204,2.17433600290822,1.25784271388113,1.72862312506403,0.0838765680674427,0.99974133790568
"Cre07.g325740.t1.1.v5.5",2.17327672743688,-0.746010232507525,1.57675442559723,-0.473130260741115,0.636120248717712,0.99974133790568
"Cre07.g325741.t1.1.v5.5",38.5310417191496,0.517143272308594,1.41184918347321,0.366287899842388,0.71415025769187,0.99974133790568
"Cre07.g325743.t1.1.v5.5",53.8610993548015,1.11933882758151,1.32531393428408,0.844583912253337,0.398343194441462,0.99974133790568
"Cre07.g325744.t1.1.v5.5",3.39594752416094,-0.0575955870679438,1.53780529671103,-0.0374531074844949,0.970123728697134,0.99974133790568
"Cre07.g325746.t1.1.v5.5",11252.8602581522,-0.0799841169591313,1.23983871921856,-0.0645117108534435,0.948562782623908,0.99974133790568
"Cre07.g325747.t1.1.v5.5",0.0824855506469538,0.0224750209809099,1.60753631236298,0.0139810347101106,0.988845111668365,0.99974133790568
"Cre07.g325748.t1.1.v5.5",50.3920798827352,0.273333252860853,1.28448772609569,0.212795534988624,0.831486446551654,0.99974133790568
"Cre07.g325749.t1.1.v5.5",8.83002479834482,-1.97812405220516,1.44575529059108,-1.36822881789105,0.171240463826473,0.99974133790568
"Cre07.g325751.t1.1.v5.5",3.33895900484352,-0.622878303419699,1.53518778079737,-0.405734276425897,0.684937854389264,0.99974133790568
"Cre07.g325752.t1.1.v5.5",2.07387205380714,-0.565494417656952,1.58043492764623,-0.357809364855758,0.720485981815779,0.99974133790568
"Cre07.g325754.t1.1.v5.5",15.9648406627936,-0.206393418613192,1.42619875787043,-0.144715746998248,0.884935305735797,0.99974133790568
"Cre07.g325755.t1.1.v5.5",21.7518824829623,0.877565210388197,1.43984718853243,0.609484962972117,0.542203036799509,0.99974133790568
"Cre07.g325756.t1.1.v5.5",33.1300812264022,-2.55007862915246,1.50287261243832,-1.69680291466295,0.089733927530909,0.99974133790568
"Cre07.g325757.t1.1.v5.5",6.11721481469513,-0.452819442274902,1.55327268416506,-0.29152604490583,0.770649027526623,0.99974133790568
"Cre07.g325759.t1.1.v5.5",3.4498091968056,-1.24350174690468,1.47157508771878,-0.845014133007884,0.398102948198319,0.99974133790568
"Cre07.g325760.t1.1.v5.5",100.943716068829,0.524880479019787,1.30680750361452,0.401650952851136,0.687940925476373,0.99974133790568
"Cre07.g325762.t1.1.v5.5",48.4605213260861,0.551770703352076,1.50100744682937,0.367600243768011,0.713171333032425,0.99974133790568
"Cre07.g325812.t1.1.v5.5",0.728883877652487,-0.956660742244391,1.60994036546804,-0.594221228788355,0.552364155877938,0.99974133790568
"Cre07.g325850.t1.1.v5.5",4.7755534617226,0.203225931934255,1.51893827914788,0.133794726700985,0.893564897187308,0.99974133790568
"Cre07.g325950.t1.2.v5.5",10.9799591430961,0.933563419816188,1.37644262013435,0.6782436159417,0.497617242195296,0.99974133790568
"Cre07.g326010.t1.2.v5.5",5.13144613290974,-0.470197535806035,1.45496582336121,-0.323167409334608,0.746568461338236,0.99974133790568
