"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre01.g010450.t1.2.v5.5",60.9384335910788,0.00723651681810252,1.42882679225007,0.00506465644216167,0.995959006094786,0.999933891758458
"Cre01.g010650.t1.2.v5.5",7.93829330166483,-1.82310225762353,1.56198986006313,-1.16716651255972,0.243143131598941,0.999933891758458
"Cre01.g010700.t1.2.v5.5",9.27988005751061,0.212348041021154,1.70289912710684,0.12469795635043,0.900762675369452,0.999933891758458
"Cre01.g010750.t1.2.v5.5",47.4833412635573,0.177312724808813,1.51259247512872,0.117224386425513,0.906682242570179,0.999933891758458
"Cre01.g010800.t1.1.v5.5",19.6590667569625,0.917407324993865,1.55040120990271,0.591722529068094,0.554036407740387,0.999933891758458
"Cre01.g010816.t1.1.v5.5",12.9198786786154,1.44058007021836,1.60672895792025,0.896591838416265,0.369936754731447,0.999933891758458
"Cre01.g010848.t1.1.v5.5",4.91778030582158,-1.32297684294905,1.70211762025253,-0.777253479552587,0.437009235578526,0.999933891758458
"Cre01.g010864.t1.1.v5.5",0.326032594251418,1.0196443058408,1.77477155295015,0.574521438630154,0.565614997316519,0.999933891758458
"Cre01.g010880.t1.1.v5.5",1.25139244579143,-0.156261860546533,1.77273873752507,-0.0881471461297739,0.929759724991711,0.999933891758458
"Cre01.g010900.t1.2.v5.5",3342.0443826669,0.121792979253447,1.20531140600733,0.101046898458294,0.919513231082149,0.999933891758458
"Cre01.g010950.t1.1.v5.5",5.20779078371927,-0.710108913457161,1.62475569664888,-0.43705580778808,0.662070875431193,0.999933891758458
"Cre01.g011000.t1.2.v5.5",20766.99686235,0.624195024856825,1.24423845272443,0.501668328518594,0.615900846565507,0.999933891758458
"Cre01.g011050.t1.2.v5.5",3.50188914547747,0.402232117425451,1.72143914868968,0.233660375234072,0.815248652202108,0.999933891758458
"Cre01.g011150.t1.1.v5.5",1.48544906806482,0.604935696488683,1.77526377830622,0.340758203868641,0.733285617707509,0.999933891758458
"Cre01.g011250.t1.1.v5.5",0.0713196299924977,0.403673176997124,1.77563448317081,0.2273402441905,0.820159181901536,0.999933891758458
"Cre01.g011300.t1.1.v5.5",32.6028541661631,-1.85026522581445,1.43989667920304,-1.28499860617676,0.198792771097765,0.999933891758458
"Cre01.g011376.t1.1.v5.5",0.389879650644683,-0.235018882187942,1.77419251880862,-0.13246526501293,0.894616295381207,0.999933891758458
"Cre01.g011450.t1.1.v5.5",9.81751591727974,0.442269525758521,1.55234974746801,0.284903274200864,0.775718247450063,0.999933891758458
"Cre01.g011500.t1.2.v5.5",137.732842156066,-1.60561978921142,1.5790281997632,-1.0168404778662,0.309229322676805,0.999933891758458
"Cre01.g011550.t1.1.v5.5",0.42163018068196,0.936813490822893,1.77453371385979,0.527920931288046,0.597554216262608,0.999933891758458
"Cre01.g011600.t1.2.v5.5",34.8655199280338,-2.51275301860002,1.47114415506974,-1.70802637521331,0.0876314486290163,0.999933891758458
"Cre01.g011750.t1.1.v5.5",23.7786908079484,-1.18320507097064,1.50111062315321,-0.788219770562423,0.430568166653197,0.999933891758458
"Cre01.g011901.t1.1.v5.5",33.4910328533143,1.39913598092437,1.59022904371335,0.879832994156137,0.378949787933789,0.999933891758458
"Cre01.g011950.t1.1.v5.5",19.6443922943438,1.30903880044325,1.43145594860734,0.914480673831985,0.36046432836919,0.999933891758458
"Cre01.g012050.t1.2.v5.5",0.10658797997251,0.435199698348283,1.77560524972958,0.245099353256904,0.806379503681581,0.999933891758458
"Cre01.g012100.t1.1.v5.5",8.74967811126323,2.89670514853994,1.74263555777064,1.66225527513378,0.0964616012580897,0.999933891758458
"Cre01.g012126.t1.2.v5.5",0.0713196299924977,0.403673176997124,1.77563448317081,0.2273402441905,0.820159181901536,0.999933891758458
"Cre01.g012150.t1.2.v5.5",129.535204005875,-0.347738875286442,1.41472294209785,-0.245799983119514,0.805837070129907,0.999933891758458
"Cre01.g012200.t1.1.v5.5",0.0611311114221409,0.360835383405194,1.775674514202,0.203210318399684,0.838970648177329,0.999933891758458
"Cre01.g012244.t1.2.v5.5",0.112073704273925,0.546170696505598,1.77549774908437,0.30761553867768,0.758374895044372,0.999933891758458
"Cre01.g012300.t1.1.v5.5",18.8991920389354,-0.332462691924767,1.63271813821177,-0.203625282370474,0.838646334580606,0.999933891758458
"Cre01.g012450.t1.1.v5.5",133.399331012714,0.546708138085329,1.24377122573327,0.439556830688871,0.660258112739558,0.999933891758458
"Cre01.g012500.t1.2.v5.5",124.09679707019,0.379536657668764,1.58486181994702,0.239476182019105,0.810736363217808,0.999933891758458
"Cre01.g012550.t1.1.v5.5",10.9067289486492,-2.0018833324608,1.59992141593599,-1.25123853741883,0.210847462038944,0.999933891758458
"Cre01.g012600.t1.1.v5.5",1.97168584527445,1.54479320171803,1.74509095876295,0.885222167911003,0.37603681847044,0.999933891758458
"Cre01.g012650.t1.1.v5.5",1.4821721750073,-0.350155805099999,1.6982265379566,-0.206189102144951,0.836643200184028,0.999933891758458
"Cre01.g012700.t1.2.v5.5",0.289981314238933,0.94655871279958,1.77487581028075,0.533309827829505,0.593819125651895,0.999933891758458
"Cre01.g012750.t1.1.v5.5",3.68693361396404,-0.0831453168394392,1.61680151230271,-0.0514258034809855,0.958986223767994,0.999933891758458
"Cre01.g012850.t1.2.v5.5",14.1906706717217,2.35465222245471,1.64948415867537,1.42750823648141,0.153433452788445,0.999933891758458
"Cre01.g013000.t1.1.v5.5",12.0196625135116,1.07759962648445,1.49863999156928,0.719051695234727,0.472109068479371,0.999933891758458
"Cre01.g013050.t1.1.v5.5",11.0914189773672,1.83158497797472,1.63423036679317,1.12076303022616,0.262388744617249,0.999933891758458
"Cre01.g013100.t1.1.v5.5",0.792106515381659,-0.98145504597588,1.77350873311157,-0.553397357256845,0.579991348157279,0.999933891758458
"Cre01.g013200.t1.2.v5.5",91.853865673737,0.185783738827908,1.52382823674505,0.121919081395124,0.902963103593097,0.999933891758458
"Cre01.g013300.t1.1.v5.5",52.7405079988178,0.374401895165663,1.46441947435798,0.255665744495651,0.798208948152876,0.999933891758458
"Cre01.g013350.t1.2.v5.5",59.429609295631,0.352746122377042,1.47558597069404,0.239054944532394,0.811062977990604,0.999933891758458
"Cre01.g013450.t1.2.v5.5",0.356598149962488,1.06330091840388,1.77471104701832,0.599140305229028,0.54907932611909,0.999933891758458
